"recherche_id";"fetch_id";"test_NCT";"date_check_nct";"lot"
"29921512";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29921320";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29921144";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29921143";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29920885";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29920594";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29920584";TRUE;TRUE;"2022-02-05 00:27:27";"LOT_20220205002620"
"29920582";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29920521";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29920516";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29920171";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29920116";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29917147";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29917096";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29917070";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29917069";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29917064";TRUE;TRUE;"2022-02-05 00:27:28";"LOT_20220205002620"
"29917038";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29916861";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29916860";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29916859";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29916117";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29915988";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29915941";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29915786";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29915522";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29915123";TRUE;TRUE;"2022-02-05 00:27:29";"LOT_20220205002620"
"29914960";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914948";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914940";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914924";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914867";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914814";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914808";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914796";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914580";TRUE;TRUE;"2022-02-05 00:27:30";"LOT_20220205002620"
"29914544";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914528";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914524";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914523";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914509";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914484";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914463";TRUE;TRUE;"2022-02-05 00:27:31";"LOT_20220205002620"
"29914446";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29914389";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913374";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913339";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913280";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913033";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913020";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913017";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913015";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29913001";TRUE;TRUE;"2022-02-05 00:27:32";"LOT_20220205002620"
"29912955";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912954";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912924";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912918";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912913";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912813";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912624";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912571";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912399";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912350";TRUE;TRUE;"2022-02-05 00:27:33";"LOT_20220205002620"
"29912343";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29912307";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29911997";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29911741";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29911511";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29911480";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29910837";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29910764";TRUE;TRUE;"2022-02-05 00:27:34";"LOT_20220205002620"
"29910193";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910190";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910127";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910118";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910056";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910052";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910050";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910047";TRUE;TRUE;"2022-02-05 00:27:35";"LOT_20220205002620"
"29910042";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29910040";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29910030";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29910024";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29910009";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29909873";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29909774";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29909549";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29909433";TRUE;TRUE;"2022-02-05 00:27:36";"LOT_20220205002620"
"29909285";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29909156";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29909113";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29909109";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29909101";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29909069";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29909019";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29908991";TRUE;TRUE;"2022-02-05 00:27:37";"LOT_20220205002620"
"29908967";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908771";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908675";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908670";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908669";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908521";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908435";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908371";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908359";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908231";TRUE;TRUE;"2022-02-05 00:27:38";"LOT_20220205002620"
"29908078";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29907893";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29907887";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29907608";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29907093";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29906810";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29906809";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29906601";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29906570";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29906525";TRUE;TRUE;"2022-02-05 00:27:39";"LOT_20220205002620"
"29906251";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905969";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905879";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905824";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905808";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905759";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905758";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905663";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905631";TRUE;TRUE;"2022-02-05 00:27:40";"LOT_20220205002620"
"29905630";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29905615";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29905488";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29904989";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903889";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903860";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903847";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903845";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903827";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903793";TRUE;TRUE;"2022-02-05 00:27:41";"LOT_20220205002620"
"29903761";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903720";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903707";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903701";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903674";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903551";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903515";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903505";TRUE;TRUE;"2022-02-05 00:27:42";"LOT_20220205002620"
"29903473";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29903344";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29903051";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29903024";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29902995";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29902988";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29902983";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29902979";TRUE;TRUE;"2022-02-05 00:27:43";"LOT_20220205002620"
"29902951";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902939";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902683";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902649";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902470";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902305";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902299";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902295";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902286";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902174";TRUE;TRUE;"2022-02-05 00:27:44";"LOT_20220205002620"
"29902133";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29902036";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901860";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901782";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901760";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901753";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901736";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901727";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901710";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901700";TRUE;TRUE;"2022-02-05 00:27:45";"LOT_20220205002620"
"29901698";TRUE;TRUE;"2022-02-05 00:27:46";"LOT_20220205002620"
"29901610";TRUE;TRUE;"2022-02-05 00:27:46";"LOT_20220205002620"
"29901486";TRUE;TRUE;"2022-02-05 00:27:46";"LOT_20220205002620"
"29900874";TRUE;TRUE;"2022-02-05 00:27:46";"LOT_20220205002620"
"29900829";TRUE;TRUE;"2022-02-05 00:27:46";"LOT_20220205002620"
"29900143";TRUE;TRUE;"2022-02-05 00:27:46";"LOT_20220205002620"
"29900007";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29899820";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29899763";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29899081";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29899062";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29899050";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29899015";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29898959";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29898902";TRUE;TRUE;"2022-02-05 00:27:47";"LOT_20220205002620"
"29898901";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898870";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898853";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898851";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898848";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898844";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898843";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898836";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898822";TRUE;TRUE;"2022-02-05 00:27:48";"LOT_20220205002620"
"29898788";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898765";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898763";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898762";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898753";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898752";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898710";TRUE;TRUE;"2022-02-05 00:27:49";"LOT_20220205002620"
"29898704";TRUE;TRUE;"2022-02-05 00:27:50";"LOT_20220205002620"
"29898702";TRUE;TRUE;"2022-02-05 00:27:50";"LOT_20220205002620"
"29898671";TRUE;TRUE;"2022-02-05 00:27:50";"LOT_20220205002620"
"29898670";TRUE;TRUE;"2022-02-05 00:27:50";"LOT_20220205002620"
"29898218";TRUE;TRUE;"2022-02-05 00:27:50";"LOT_20220205002620"
"29898217";TRUE;TRUE;"2022-02-05 00:27:50";"LOT_20220205002620"
"29898210";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897943";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897851";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897841";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897579";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897564";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897544";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897529";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897486";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897482";TRUE;TRUE;"2022-02-05 00:27:51";"LOT_20220205002620"
"29897474";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29897440";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29896930";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29896663";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29896450";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29896154";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29895713";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29895702";TRUE;TRUE;"2022-02-05 00:27:52";"LOT_20220205002620"
"29895668";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895651";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895612";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895599";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895590";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895557";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895556";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895500";TRUE;TRUE;"2022-02-05 00:27:53";"LOT_20220205002620"
"29895331";TRUE;TRUE;"2022-02-05 00:27:54";"LOT_20220205002620"
"29895280";TRUE;TRUE;"2022-02-05 00:27:54";"LOT_20220205002620"
"29895259";TRUE;TRUE;"2022-02-05 00:27:54";"LOT_20220205002620"
"29895247";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29895178";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29895073";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29895072";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29894921";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29894717";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29894598";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29893977";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29893798";TRUE;TRUE;"2022-02-05 00:27:55";"LOT_20220205002620"
"29893797";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29893790";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29893769";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29893482";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29893452";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29893222";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29892208";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29891853";TRUE;TRUE;"2022-02-05 00:27:56";"LOT_20220205002620"
"29891834";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891610";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891609";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891606";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891538";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891470";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891263";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891250";TRUE;TRUE;"2022-02-05 00:27:57";"LOT_20220205002620"
"29891238";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890985";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890960";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890892";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890724";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890508";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890381";TRUE;TRUE;"2022-02-05 00:27:58";"LOT_20220205002620"
"29890330";TRUE;TRUE;"2022-02-05 00:27:59";"LOT_20220205002620"
"29890238";TRUE;TRUE;"2022-02-05 00:27:59";"LOT_20220205002620"
"29890186";TRUE;TRUE;"2022-02-05 00:27:59";"LOT_20220205002620"
"29890128";TRUE;TRUE;"2022-02-05 00:27:59";"LOT_20220205002620"
"29890123";TRUE;TRUE;"2022-02-05 00:27:59";"LOT_20220205002620"
"29890086";TRUE;TRUE;"2022-02-05 00:27:59";"LOT_20220205002620"
"29890048";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889987";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889830";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889764";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889762";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889755";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889751";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889750";TRUE;TRUE;"2022-02-05 00:28:00";"LOT_20220205002620"
"29889748";TRUE;TRUE;"2022-02-05 00:28:09";"LOT_20220205002809"
"29889698";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29889671";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29889239";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29889229";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29888811";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29888547";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29887243";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886724";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886522";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886446";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886442";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886425";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886423";TRUE;TRUE;"2022-02-05 00:28:10";"LOT_20220205002809"
"29886411";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29886215";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29886204";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29886154";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29886103";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29886024";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885994";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885989";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885904";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885885";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885861";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885765";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885752";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885469";TRUE;TRUE;"2022-02-05 00:28:11";"LOT_20220205002809"
"29885375";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29885373";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29885082";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884735";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884695";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884657";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884620";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884572";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884456";TRUE;TRUE;"2022-02-05 00:28:12";"LOT_20220205002809"
"29884413";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884405";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884319";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884234";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884231";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884223";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884217";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884212";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884204";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884187";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884164";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884161";TRUE;TRUE;"2022-02-05 00:28:13";"LOT_20220205002809"
"29884144";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29884132";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29883979";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29883936";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29883769";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29883497";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29883190";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
"29882693";TRUE;TRUE;"2022-02-05 00:28:14";"LOT_20220205002809"
